Timestamp,DL_bitrate,UL_bitrate,Throughput,OT,date
2020.01.16_11.02.04,3473408,3145728,6619136,6619136,2020.01.16_11.02.04
2020.01.16_11.02.07,509542.4,2646016,3155558.4,3155558.4,2020.01.16_11.02.07
2020.01.16_11.02.08,4300800,1720320,6021120,6021120,2020.01.16_11.02.08
2020.01.16_11.02.08,1654784,2277376,3932160,3932160,2020.01.16_11.02.08
2020.01.16_11.02.09,786432,942080,1728512,1728512,2020.01.16_11.02.09
2020.01.16_11.02.10,10905190.4,5111808,16016998.4,16016998.4,2020.01.16_11.02.10
2020.01.16_11.02.11,4808704,2727936,7536640,7536640,2020.01.16_11.02.11
2020.01.16_11.02.13,0,4005888,4005888,4005888,2020.01.16_11.02.13
2020.01.16_11.02.14,1081344,1105920,2187264,2187264,2020.01.16_11.02.14
2020.01.16_11.02.15,4005888,0,4005888,4005888,2020.01.16_11.02.15
2020.01.16_11.02.16,1081344,7487488,8568832,8568832,2020.01.16_11.02.16
2020.01.16_11.02.17,14428405.76,3284992,17713397.76,17713397.76,2020.01.16_11.02.17
2020.01.16_11.02.19,8640266.24,1474560,10114826.24,10114826.24,2020.01.16_11.02.19
2020.01.16_11.02.21,1220608,4612096,5832704,5832704,2020.01.16_11.02.21
2020.01.16_11.02.22,1531904,5390336,6922240,6922240,2020.01.16_11.02.22
2020.01.16_11.02.22,5685248,6815744,12500992,12500992,2020.01.16_11.02.22
2020.01.16_11.02.23,7143424,7061504,14204928,14204928,2020.01.16_11.02.23
2020.01.16_11.02.24,6053888,9982443.52,16036331.52,16036331.52,2020.01.16_11.02.24
2020.01.16_11.02.25,3792896,5120000,8912896,8912896,2020.01.16_11.02.25
2020.01.16_11.02.27,2277376,5947392,8224768,8224768,2020.01.16_11.02.27
2020.01.16_11.02.28,5152768,9395240.96,14548008.96,14548008.96,2020.01.16_11.02.28
2020.01.16_11.02.29,5152768,3571712,8724480,8724480,2020.01.16_11.02.29
2020.01.16_11.02.30,4694016,5242880,9936896,9936896,2020.01.16_11.02.30
2020.01.16_11.02.31,5652480,5824512,11476992,11476992,2020.01.16_11.02.31
2020.01.16_11.02.33,2400256,2154496,4554752,4554752,2020.01.16_11.02.33
2020.01.16_11.02.34,5095424,2121728,7217152,7217152,2020.01.16_11.02.34
2020.01.16_11.02.35,0,711884.8,711884.8,711884.8,2020.01.16_11.02.35
2020.01.16_11.02.35,5226496,2113536,7340032,7340032,2020.01.16_11.02.35
2020.01.16_11.02.36,5324800,0,5324800,5324800,2020.01.16_11.02.36
2020.01.16_11.02.37,9395240.96,1859584,11254824.96,11254824.96,2020.01.16_11.02.37
2020.01.16_11.02.38,8388608,1622016,10010624,10010624,2020.01.16_11.02.38
2020.01.16_11.02.40,3465216,2940928,6406144,6406144,2020.01.16_11.02.40
2020.01.16_11.02.41,10821304.32,4751360,15572664.32,15572664.32,2020.01.16_11.02.41
2020.01.16_11.02.42,1613824,7831552,9445376,9445376,2020.01.16_11.02.42
2020.01.16_11.02.43,5627904,6545408,12173312,12173312,2020.01.16_11.02.43
2020.01.16_11.02.44,6717440,16022241.28,22739681.28,22739681.28,2020.01.16_11.02.44
2020.01.16_11.02.45,9898557.44,4521984,14420541.44,14420541.44,2020.01.16_11.02.45
2020.01.16_11.02.48,11492392.96,3162112,14654504.96,14654504.96,2020.01.16_11.02.48
2020.01.16_11.02.49,1622016,1048576,2670592,2670592,2020.01.16_11.02.49
2020.01.16_11.02.49,3997696,7766016,11763712,11763712,2020.01.16_11.02.49
2020.01.16_11.02.50,4825088,7610368,12435456,12435456,2020.01.16_11.02.50
2020.01.16_11.02.51,8077312,5513216,13590528,13590528,2020.01.16_11.02.51
2020.01.16_11.02.52,11156848.64,7634944,18791792.64,18791792.64,2020.01.16_11.02.52
2020.01.16_11.02.54,5619712,3932160,9551872,9551872,2020.01.16_11.02.54
2020.01.16_11.02.55,4259840,15686696.96,19946536.96,19946536.96,2020.01.16_11.02.55
2020.01.16_11.02.56,8306688,18622709.76,26929397.76,26929397.76,2020.01.16_11.02.56
2020.01.16_11.02.57,7970816,4653056,12623872,12623872,2020.01.16_11.02.57
2020.01.16_11.02.58,7045120,7061504,14106624,14106624,2020.01.16_11.02.58
2020.01.16_11.02.59,2400256,4472832,6873088,6873088,2020.01.16_11.02.59
2020.01.16_11.03.02,3399680,13421772.8,16821452.8,16821452.8,2020.01.16_11.03.02
2020.01.16_11.03.03,933888,10234101.76,11167989.76,11167989.76,2020.01.16_11.03.03
2020.01.16_11.03.03,10234101.76,5365760,15599861.76,15599861.76,2020.01.16_11.03.03
2020.01.16_11.03.04,11324620.8,8556380.16,19881000.96,19881000.96,2020.01.16_11.03.04
2020.01.16_11.03.05,5652480,10737418.24,16389898.24,16389898.24,2020.01.16_11.03.05
2020.01.16_11.03.06,4030464,7225344,11255808,11255808,2020.01.16_11.03.06
2020.01.16_11.03.08,13589544.96,2621440,16210984.96,16210984.96,2020.01.16_11.03.08
2020.01.16_11.03.09,15770583.04,3891200,19661783.04,19661783.04,2020.01.16_11.03.09
2020.01.16_11.03.10,16861102.08,5971968,22833070.08,22833070.08,2020.01.16_11.03.10
2020.01.16_11.03.11,1744896,8472494.08,10217390.08,10217390.08,2020.01.16_11.03.11
2020.01.16_11.03.12,3637248,7159808,10797056,10797056,2020.01.16_11.03.12
2020.01.16_11.03.14,5881856,8472494.08,14354350.08,14354350.08,2020.01.16_11.03.14
2020.01.16_11.03.16,9143582.72,6291456,15435038.72,15435038.72,2020.01.16_11.03.16
2020.01.16_11.03.17,11492392.96,4792320,16284712.96,16284712.96,2020.01.16_11.03.17
2020.01.16_11.03.17,1474560,21810380.8,23284940.8,23284940.8,2020.01.16_11.03.17
2020.01.16_11.03.18,5054464,7766016,12820480,12820480,2020.01.16_11.03.18
2020.01.16_11.03.19,9563013.12,18119393.28,27682406.4,27682406.4,2020.01.16_11.03.19
2020.01.16_11.03.20,8808038.4,5144576,13952614.4,13952614.4,2020.01.16_11.03.20
2020.01.16_11.03.22,6651904,8891924.48,15543828.48,15543828.48,2020.01.16_11.03.22
2020.01.16_11.03.23,1540096,5980160,7520256,7520256,2020.01.16_11.03.23
2020.01.16_11.03.24,7405568,13170114.56,20575682.56,20575682.56,2020.01.16_11.03.24
2020.01.16_11.03.25,9227468.8,7118848,16346316.8,16346316.8,2020.01.16_11.03.25
2020.01.16_11.03.26,3186688,5783552,8970240,8970240,2020.01.16_11.03.26
2020.01.16_11.03.27,7225344,2539520,9764864,9764864,2020.01.16_11.03.27
2020.01.16_11.03.29,3973120,9479127.04,13452247.04,13452247.04,2020.01.16_11.03.29
2020.01.16_11.03.30,6488064,0,6488064,6488064,2020.01.16_11.03.30
2020.01.16_11.03.31,9059696.64,7905280,16964976.64,16964976.64,2020.01.16_11.03.31
2020.01.16_11.03.31,9227468.8,5701632,14929100.8,14929100.8,2020.01.16_11.03.31
2020.01.16_11.03.32,4423680,7970816,12394496,12394496,2020.01.16_11.03.32
2020.01.16_11.03.33,5570560,14344519.68,19915079.68,19915079.68,2020.01.16_11.03.33
2020.01.16_11.03.34,3686400,0,3686400,3686400,2020.01.16_11.03.34
2020.01.16_11.03.36,10649.6,11324620.8,11335270.4,11335270.4,2020.01.16_11.03.36
2020.01.16_11.03.37,2424832,1441792,3866624,3866624,2020.01.16_11.03.37
2020.01.16_11.03.38,3121152,0,3121152,3121152,2020.01.16_11.03.38
2020.01.16_11.03.39,4259840,2924544,7184384,7184384,2020.01.16_11.03.39
2020.01.16_11.03.40,4046848,7118848,11165696,11165696,2020.01.16_11.03.40
2020.01.16_11.03.41,4046848,8640266.24,12687114.24,12687114.24,2020.01.16_11.03.41
2020.01.16_11.03.44,8724152.32,3825664,12549816.32,12549816.32,2020.01.16_11.03.44
2020.01.16_11.03.45,5799936,4390912,10190848,10190848,2020.01.16_11.03.45
2020.01.16_11.03.45,5939200,8472494.08,14411694.08,14411694.08,2020.01.16_11.03.45
2020.01.16_11.03.46,4521984,15435038.72,19957022.72,19957022.72,2020.01.16_11.03.46
2020.01.16_11.03.47,7798784,7774208,15572992,15572992,2020.01.16_11.03.47
2020.01.16_11.03.48,11576279.04,6217728,17794007.04,17794007.04,2020.01.16_11.03.48
2020.01.16_11.03.50,8640266.24,7159808,15800074.24,15800074.24,2020.01.16_11.03.50
2020.01.16_11.03.51,3342336,13086228.48,16428564.48,16428564.48,2020.01.16_11.03.51
2020.01.16_11.03.52,6668288,3932160,10600448,10600448,2020.01.16_11.03.52
2020.01.16_11.03.53,3678208,8808038.4,12486246.4,12486246.4,2020.01.16_11.03.53
2020.01.16_11.03.54,9898557.44,3932160,13830717.44,13830717.44,2020.01.16_11.03.54
2020.01.16_11.03.55,10485760,5160960,15646720,15646720,2020.01.16_11.03.55
2020.01.16_11.03.58,5308416,7020544,12328960,12328960,2020.01.16_11.03.58
2020.01.16_11.03.58,6045696,2334720,8380416,8380416,2020.01.16_11.03.58
2020.01.16_11.03.59,8388608,3579904,11968512,11968512,2020.01.16_11.03.59
2020.01.16_11.04.00,14008975.36,7806976,21815951.36,21815951.36,2020.01.16_11.04.00
2020.01.16_11.04.01,11408506.88,8724152.32,20132659.2,20132659.2,2020.01.16_11.04.01
2020.01.16_11.04.02,4218880,5111808,9330688,9330688,2020.01.16_11.04.02
2020.01.16_11.04.04,1597440,8724152.32,10321592.32,10321592.32,2020.01.16_11.04.04
2020.01.16_11.04.05,5832704,10821304.32,16654008.32,16654008.32,2020.01.16_11.04.05
2020.01.16_11.04.06,9311354.88,5259264,14570618.88,14570618.88,2020.01.16_11.04.06
2020.01.16_11.04.07,10989076.48,6520832,17509908.48,17509908.48,2020.01.16_11.04.07
2020.01.16_11.04.08,3973120,6955008,10928128,10928128,2020.01.16_11.04.08
2020.01.16_11.04.09,1703936,5185536,6889472,6889472,2020.01.16_11.04.09
2020.01.16_11.04.11,3784704,24075304.96,27860008.96,27860008.96,2020.01.16_11.04.11
2020.01.16_11.04.12,9730785.28,3579904,13310689.28,13310689.28,2020.01.16_11.04.12
2020.01.16_11.04.12,5488640,5070848,10559488,10559488,2020.01.16_11.04.12
2020.01.16_11.04.13,3014656,7979008,10993664,10993664,2020.01.16_11.04.13
2020.01.16_11.04.14,5308416,10905190.4,16213606.4,16213606.4,2020.01.16_11.04.14
2020.01.16_11.04.15,5021696,10234101.76,15255797.76,15255797.76,2020.01.16_11.04.15
2020.01.16_11.04.16,7757824,2293760,10051584,10051584,2020.01.16_11.04.16
2020.01.16_11.04.17,9563013.12,991232,10554245.12,10554245.12,2020.01.16_11.04.17
2020.01.16_11.04.19,5324800,1712128,7036928,7036928,2020.01.16_11.04.19
2020.01.16_11.04.20,4030464,6381568,10412032,10412032,2020.01.16_11.04.20
2020.01.16_11.04.21,4587520,3645440,8232960,8232960,2020.01.16_11.04.21
2020.01.16_11.04.22,6668288,5677056,12345344,12345344,2020.01.16_11.04.22
2020.01.16_11.04.23,4177920,1155072,5332992,5332992,2020.01.16_11.04.23
2020.01.16_11.04.25,3137536,7897088,11034624,11034624,2020.01.16_11.04.25
2020.01.16_11.04.26,5193728,8331264,13524992,13524992,2020.01.16_11.04.26
2020.01.16_11.04.27,5988352,13589544.96,19577896.96,19577896.96,2020.01.16_11.04.27
2020.01.16_11.04.28,1146880,4554752,5701632,5701632,2020.01.16_11.04.28
2020.01.16_11.04.29,5939200,6021120,11960320,11960320,2020.01.16_11.04.29
2020.01.16_11.04.30,3194880,6946816,10141696,10141696,2020.01.16_11.04.30
2020.01.16_11.04.31,2572288,13925089.28,16497377.28,16497377.28,2020.01.16_11.04.31
2020.01.16_11.04.32,9227468.8,14847836.16,24075304.96,24075304.96,2020.01.16_11.04.32
2020.01.16_11.04.34,11408506.88,3317760,14726266.88,14726266.88,2020.01.16_11.04.34
2020.01.16_11.04.35,7471104,8372224,15843328,15843328,2020.01.16_11.04.35
2020.01.16_11.04.36,2506752,12499025.92,15005777.92,15005777.92,2020.01.16_11.04.36
2020.01.16_11.04.37,2146304,11911823.36,14058127.36,14058127.36,2020.01.16_11.04.37
2020.01.16_11.04.39,4497408,9227468.8,13724876.8,13724876.8,2020.01.16_11.04.39
2020.01.16_11.04.40,6471680,3825664,10297344,10297344,2020.01.16_11.04.40
2020.01.16_11.04.41,7905280,3751936,11657216,11657216,2020.01.16_11.04.41
2020.01.16_11.04.42,2850816,7004160,9854976,9854976,2020.01.16_11.04.42
2020.01.16_11.04.43,2859008,7872512,10731520,10731520,2020.01.16_11.04.43
2020.01.16_11.04.44,5578752,0,5578752,5578752,2020.01.16_11.04.44
2020.01.16_11.04.45,7053312,5234688,12288000,12288000,2020.01.16_11.04.45
2020.01.16_11.04.46,3448832,7438336,10887168,10887168,2020.01.16_11.04.46
2020.01.16_11.04.48,5480448,7847936,13328384,13328384,2020.01.16_11.04.48
2020.01.16_11.04.49,4014080,3735552,7749632,7749632,2020.01.16_11.04.49
2020.01.16_11.04.50,7012352,7454720,14467072,14467072,2020.01.16_11.04.50
2020.01.16_11.04.51,7184384,3604480,10788864,10788864,2020.01.16_11.04.51
2020.01.16_11.04.53,1540096,2220032,3760128,3760128,2020.01.16_11.04.53
2020.01.16_11.04.54,2506752,10150215.68,12656967.68,12656967.68,2020.01.16_11.04.54
2020.01.16_11.04.55,3317760,5185536,8503296,8503296,2020.01.16_11.04.55
2020.01.16_11.04.56,2891776,4972544,7864320,7864320,2020.01.16_11.04.56
2020.01.16_11.04.57,3997696,4759552,8757248,8757248,2020.01.16_11.04.57
2020.01.16_11.04.58,1548288,8126464,9674752,9674752,2020.01.16_11.04.58
2020.01.16_11.04.59,3375104,3899392,7274496,7274496,2020.01.16_11.04.59
2020.01.16_11.05.00,5259264,15351152.64,20610416.64,20610416.64,2020.01.16_11.05.00
2020.01.16_11.05.01,5431296,16106127.36,21537423.36,21537423.36,2020.01.16_11.05.01
2020.01.16_11.05.03,2473984,4538368,7012352,7012352,2020.01.16_11.05.03
2020.01.16_11.05.04,3514368,3571712,7086080,7086080,2020.01.16_11.05.04
2020.01.16_11.05.05,8126464,11995709.44,20122173.44,20122173.44,2020.01.16_11.05.05
2020.01.16_11.05.06,11660165.12,12079595.52,23739760.64,23739760.64,2020.01.16_11.05.06
2020.01.16_11.05.07,4284416,11324620.8,15609036.8,15609036.8,2020.01.16_11.05.07
2020.01.16_11.05.08,16693329.92,2867200,19560529.92,19560529.92,2020.01.16_11.05.08
2020.01.16_11.05.08,3325952,2613248,5939200,5939200,2020.01.16_11.05.08
2020.01.16_11.05.10,6471680,12079595.52,18551275.52,18551275.52,2020.01.16_11.05.10
2020.01.16_11.05.11,8724152.32,13170114.56,21894266.88,21894266.88,2020.01.16_11.05.11
2020.01.16_11.05.12,9898557.44,8265728,18164285.44,18164285.44,2020.01.16_11.05.12
2020.01.16_11.05.13,9814671.36,1368064,11182735.36,11182735.36,2020.01.16_11.05.13
2020.01.16_11.05.14,1474560,4726784,6201344,6201344,2020.01.16_11.05.14
2020.01.16_11.05.15,722534.4,4440064,5162598.4,5162598.4,2020.01.16_11.05.15
2020.01.16_11.05.17,3555328,6414336,9969664,9969664,2020.01.16_11.05.17
2020.01.16_11.05.18,3637248,9898557.44,13535805.44,13535805.44,2020.01.16_11.05.18
2020.01.16_11.05.19,2621440,2981888,5603328,5603328,2020.01.16_11.05.19
2020.01.16_11.05.20,3825664,5414912,9240576,9240576,2020.01.16_11.05.20
2020.01.16_11.05.21,3219456,6340608,9560064,9560064,2020.01.16_11.05.21
2020.01.16_11.05.22,3620864,9898557.44,13519421.44,13519421.44,2020.01.16_11.05.22
2020.01.16_11.05.22,6070272,15183380.48,21253652.48,21253652.48,2020.01.16_11.05.22
2020.01.16_11.05.23,4538368,1835008,6373376,6373376,2020.01.16_11.05.23
2020.01.16_11.05.25,2105344,1687552,3792896,3792896,2020.01.16_11.05.25
2020.01.16_11.05.26,2572288,17699962.88,20272250.88,20272250.88,2020.01.16_11.05.26
2020.01.16_11.05.27,2760704,0,2760704,2760704,2020.01.16_11.05.27
2020.01.16_11.05.28,4472832,5980160,10452992,10452992,2020.01.16_11.05.28
2020.01.16_11.05.29,7323648,3399680,10723328,10723328,2020.01.16_11.05.29
2020.01.16_11.05.30,2547712,3964928,6512640,6512640,2020.01.16_11.05.30
2020.01.16_11.05.32,3874816,5447680,9322496,9322496,2020.01.16_11.05.32
2020.01.16_11.05.33,4718592,12415139.84,17133731.84,17133731.84,2020.01.16_11.05.33
2020.01.16_11.05.34,7454720,10150215.68,17604935.68,17604935.68,2020.01.16_11.05.34
2020.01.16_11.05.35,5095424,3604480,8699904,8699904,2020.01.16_11.05.35
2020.01.16_11.05.35,6512640,6275072,12787712,12787712,2020.01.16_11.05.35
2020.01.16_11.05.36,7053312,10234101.76,17287413.76,17287413.76,2020.01.16_11.05.36
2020.01.16_11.05.37,11240734.72,11995709.44,23236444.16,23236444.16,2020.01.16_11.05.37
2020.01.16_11.05.39,9898557.44,6881280,16779837.44,16779837.44,2020.01.16_11.05.39
2020.01.16_11.05.40,12582912,942080,13524992,13524992,2020.01.16_11.05.40
2020.01.16_11.05.41,6930432,797081.6,7727513.6,7727513.6,2020.01.16_11.05.41
2020.01.16_11.05.42,10401873.92,5087232,15489105.92,15489105.92,2020.01.16_11.05.42
2020.01.16_11.05.43,12750684.16,0,12750684.16,12750684.16,2020.01.16_11.05.43
2020.01.16_11.05.44,18035507.2,0,18035507.2,18035507.2,2020.01.16_11.05.44
2020.01.16_11.05.46,15267266.56,2277376,17544642.56,17544642.56,2020.01.16_11.05.46
2020.01.16_11.05.48,5685248,5234688,10919936,10919936,2020.01.16_11.05.48
2020.01.16_11.05.48,8273920,4259840,12533760,12533760,2020.01.16_11.05.48
2020.01.16_11.05.49,9730785.28,6070272,15801057.28,15801057.28,2020.01.16_11.05.49
2020.01.16_11.05.49,8052736,2719744,10772480,10772480,2020.01.16_11.05.49
2020.01.16_11.05.50,10150215.68,6979584,17129799.68,17129799.68,2020.01.16_11.05.50
2020.01.16_11.05.51,7544832,9227468.8,16772300.8,16772300.8,2020.01.16_11.05.51
2020.01.16_11.05.52,8118272,13841203.2,21959475.2,21959475.2,2020.01.16_11.05.52
2020.01.16_11.05.54,8314880,13925089.28,22239969.28,22239969.28,2020.01.16_11.05.54
2020.01.16_11.05.55,12163481.6,15099494.4,27262976,27262976,2020.01.16_11.05.55
2020.01.16_11.05.56,14847836.16,7733248,22581084.16,22581084.16,2020.01.16_11.05.56
2020.01.16_11.05.57,5152768,10989076.48,16141844.48,16141844.48,2020.01.16_11.05.57
2020.01.16_11.05.58,3547136,14680064,18227200,18227200,2020.01.16_11.05.58
2020.01.16_11.05.59,8380416,15267266.56,23647682.56,23647682.56,2020.01.16_11.05.59
2020.01.16_11.06.00,13254000.64,22984785.92,36238786.56,36238786.56,2020.01.16_11.06.00
2020.01.16_11.06.02,13757317.12,7716864,21474181.12,21474181.12,2020.01.16_11.06.02
2020.01.16_11.06.03,8556380.16,8347648,16904028.16,16904028.16,2020.01.16_11.06.03
2020.01.16_11.06.03,10150215.68,11744051.2,21894266.88,21894266.88,2020.01.16_11.06.03
2020.01.16_11.06.04,11744051.2,14260633.6,26004684.8,26004684.8,2020.01.16_11.06.04
2020.01.16_11.06.05,18790481.92,14176747.52,32967229.44,32967229.44,2020.01.16_11.06.05
2020.01.16_11.06.06,19461570.56,7938048,27399618.56,27399618.56,2020.01.16_11.06.06
2020.01.16_11.06.07,5021696,9563013.12,14584709.12,14584709.12,2020.01.16_11.06.07
2020.01.16_11.06.08,6750208,8273920,15024128,15024128,2020.01.16_11.06.08
2020.01.16_11.06.10,2424832,7258112,9682944,9682944,2020.01.16_11.06.10
2020.01.16_11.06.11,12582912,17867735.04,30450647.04,30450647.04,2020.01.16_11.06.11
2020.01.16_11.06.12,8472494.08,7651328,16123822.08,16123822.08,2020.01.16_11.06.12
2020.01.16_11.06.13,7225344,9646899.2,16872243.2,16872243.2,2020.01.16_11.06.13
2020.01.16_11.06.14,12163481.6,6561792,18725273.6,18725273.6,2020.01.16_11.06.14
2020.01.16_11.06.16,10905190.4,14008975.36,24914165.76,24914165.76,2020.01.16_11.06.16
2020.01.16_11.06.17,8364032,13002342.4,21366374.4,21366374.4,2020.01.16_11.06.17
2020.01.16_11.06.17,8891924.48,7897088,16789012.48,16789012.48,2020.01.16_11.06.17
2020.01.16_11.06.18,2277376,9646899.2,11924275.2,11924275.2,2020.01.16_11.06.18
2020.01.16_11.06.19,4161536,10066329.6,14227865.6,14227865.6,2020.01.16_11.06.19
2020.01.16_11.06.20,2252800,13673431.04,15926231.04,15926231.04,2020.01.16_11.06.20
2020.01.16_11.06.21,10821304.32,10737418.24,21558722.56,21558722.56,2020.01.16_11.06.21
2020.01.16_11.06.23,5619712,6299648,11919360,11919360,2020.01.16_11.06.23
2020.01.16_11.06.24,5201920,8472494.08,13674414.08,13674414.08,2020.01.16_11.06.24
2020.01.16_11.06.25,1310720,11660165.12,12970885.12,12970885.12,2020.01.16_11.06.25
2020.01.16_11.06.26,6086656,11576279.04,17662935.04,17662935.04,2020.01.16_11.06.26
2020.01.16_11.06.27,6594560,18203279.36,24797839.36,24797839.36,2020.01.16_11.06.27
2020.01.16_11.06.28,6094848,5554176,11649024,11649024,2020.01.16_11.06.28
2020.01.16_11.06.30,4046848,7757824,11804672,11804672,2020.01.16_11.06.30
2020.01.16_11.06.31,3432448,10737418.24,14169866.24,14169866.24,2020.01.16_11.06.31
2020.01.16_11.06.31,6160384,15351152.64,21511536.64,21511536.64,2020.01.16_11.06.31
2020.01.16_11.06.32,13421772.8,0,13421772.8,13421772.8,2020.01.16_11.06.32
2020.01.16_11.06.33,13170114.56,5005312,18175426.56,18175426.56,2020.01.16_11.06.33
2020.01.16_11.06.34,6799360,4505600,11304960,11304960,2020.01.16_11.06.34
2020.01.16_11.06.35,8472494.08,10569646.08,19042140.16,19042140.16,2020.01.16_11.06.35
2020.01.16_11.06.37,11660165.12,8724152.32,20384317.44,20384317.44,2020.01.16_11.06.37
2020.01.16_11.06.38,10569646.08,0,10569646.08,10569646.08,2020.01.16_11.06.38
2020.01.16_11.06.39,10989076.48,7233536,18222612.48,18222612.48,2020.01.16_11.06.39
2020.01.16_11.06.40,5537792,6266880,11804672,11804672,2020.01.16_11.06.40
2020.01.16_11.06.41,6094848,3072000,9166848,9166848,2020.01.16_11.06.41
2020.01.16_11.06.42,6037504,6832128,12869632,12869632,2020.01.16_11.06.42
2020.01.16_11.06.44,5537792,7094272,12632064,12632064,2020.01.16_11.06.44
2020.01.16_11.06.45,5685248,4833280,10518528,10518528,2020.01.16_11.06.45
2020.01.16_11.06.45,2514944,6717440,9232384,9232384,2020.01.16_11.06.45
2020.01.16_11.06.46,3481600,0,3481600,3481600,2020.01.16_11.06.46
2020.01.16_11.06.47,6799360,15015608.32,21814968.32,21814968.32,2020.01.16_11.06.47
2020.01.16_11.06.48,5799936,8891924.48,14691860.48,14691860.48,2020.01.16_11.06.48
2020.01.16_11.06.49,8388608,6365184,14753792,14753792,2020.01.16_11.06.49
2020.01.16_11.06.50,7577600,7684096,15261696,15261696,2020.01.16_11.06.50
2020.01.16_11.06.52,10234101.76,6381568,16615669.76,16615669.76,2020.01.16_11.06.52
2020.01.16_11.06.53,13841203.2,15351152.64,29192355.84,29192355.84,2020.01.16_11.06.53
2020.01.16_11.06.54,2973696,4440064,7413760,7413760,2020.01.16_11.06.54
